,data_extracao,prefixo,ponto,placa,marca,modelo,data_primeiro_emplac,ano_fabricacao,combustivel,álcool,gasolina,GNV,elétrico
156,2020-03-12 01:58:27.228285,2428,,IWS9489,VW,VOYAGE,2015-08-20,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
157,2020-03-12 01:58:27.228285,4238,HOSPITAL DE CLÍNICAS,IZH4G66,NISSAN,VERSA,2019-05-16,2019,ÁLCOOL/GASOLINA,1,1,0,0
158,2020-03-12 01:58:27.228285,3224,RAMALHETE X TENENTE ALPOIN,IYK3417,VW,VOYAGE,2018-03-14,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
159,2020-03-12 01:58:27.228285,2207,,IZW6C68,VW,VOYAGE,2020-02-06,2020,ÁLCOOL/GASOLINA,1,1,0,0
160,2020-03-12 01:58:27.228285,3513,TRIÂNGULO,IYI2976,VW,VOYAGE,2018-01-29,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
161,2020-03-12 01:58:27.228285,2326,SATURNINO DE BRITO X DOM LUIS GUANELLA,IWT3289,TOYOTA,ETIOS,2015-08-29,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
162,2020-03-12 01:58:27.228285,3096,TRIÂNGULO,IXD1760,CHEVROLET,PRISMA,2016-03-09,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
163,2020-03-12 01:58:27.228285,1643,CONDOMÍNIO JARDIM AMÉRICA,IYX7552,CHEVROLET,PRISMA,2018-11-27,2018,ÁLCOOL/GASOLINA,1,1,0,0
164,2020-03-12 01:58:27.228285,2145,BOURBON IPIRANGA,IZV0F75,NISSAN,KICKS,2019-12-02,2019,ÁLCOOL/GASOLINA,1,1,0,0
165,2020-03-12 01:58:27.228285,3715,CAVALHADA/OTTO,IWV9321,VW,VOYAGE,2015-10-20,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
166,2020-03-12 01:58:27.228285,2050,TRT PRAIA DE BELAS,IYA2749,CHEVROLET,PRISMA,2017-12-31,2017,ÁLCOOL/GASOLINA,1,1,0,0
167,2020-03-12 01:58:27.228285,2374,RODOVIÁRIA,IXH9860,TOYOTA,ETIOS SEDAN,2016-06-30,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
168,2020-03-12 01:58:27.228285,3227,BOURBON ASSIS BRASIL,IWY6168,TOYOTA,ETIOS SEDAN,2015-11-12,2015,ÁLCOOL/GASOLINA,1,1,0,0
169,2020-03-12 01:58:27.228285,2698,,ITV7180,VW,VOYAGE,2012-12-19,2012,ÁLCOOL/GASOLINA,1,1,0,0
170,2020-03-12 01:58:27.228285,4397,BARRA SHOPPING SUL,IZD0G78,VW,VOYAGE,2019-02-22,2018,ÁLCOOL/GASOLINA,1,1,0,0
171,2020-03-12 01:58:27.228285,1298,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IXQ7763,CHEVROLET,PRISMA,2017-01-16,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
172,2020-03-12 01:58:27.228285,3066,SARMENTO LEITE X LIMA E SILVA,IZP7E57,CHEVROLET,SPIN,2019-09-27,2019,ÁLCOOL/GASOLINA,1,1,0,0
173,2020-03-12 01:58:27.228285,4582,RODOVIÁRIA,IXE9299,VW,VOYAGE,2016-04-19,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
174,2020-03-12 01:58:27.228285,4790,,IVU2131,CHEVROLET,PRISMA,2014-08-13,2014,ÁLCOOL/GASOLINA,1,1,0,0
175,2020-03-12 01:58:27.228285,1960,HOTEL SAVOY,IXI6703,VW,VOYAGE,2016-07-14,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
176,2020-03-12 01:58:27.228285,1386,,IZF8B79,VW,VOYAGE,2018-12-21,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
177,2020-03-12 01:58:27.228285,3790,,IYY6018,CHEVROLET,SPIN,2018-12-06,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
178,2020-03-12 01:58:27.228285,4337,,IWI4694,CHERY,PRISMA,2015-02-10,2015,ÁLCOOL/GASOLINA,1,1,0,0
179,2020-03-12 01:58:27.228285,2123,PROTÁSIO ALVES X OTÁVIO SANTOS,IYE4156,VW,VOYAGE,2017-11-17,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
180,2020-03-12 01:58:27.228285,3134,RAMALHETE X TENENTE ALPOIN,IZH6I11,NISSAN,VERSA,2019-04-17,2019,ÁLCOOL/GASOLINA,1,1,0,0
181,2020-03-12 01:58:27.228285,1797,BOURBON COUNTRY,ITC9105,VW,SPACEFOX,2012-05-29,2011,ÁLCOOL/GASOLINA,1,1,0,0
182,2020-03-12 01:58:27.228285,4592,ANTONIO GIUDICE X PROTASIO ALVES,IXY6874,VW,VOYAGE,2017-07-19,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
183,2020-03-12 01:58:27.228285,4312,,IZQ0H54,VW,VOYAGE,2019-09-24,2019,ÁLCOOL/GASOLINA,1,1,0,0
184,2020-03-12 01:58:27.228285,4228,RAMIRO BARCELOS X FREDERICO LINK,IYQ7029,VW,VOYAGE,2018-07-23,2018,ÁLCOOL/GASOLINA,1,1,0,0
185,2020-03-12 01:58:27.228285,1512,,IYH6887,TOYOTA,ETIOS SEDAN,2018-01-16,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
186,2020-03-12 01:58:27.228285,2071,VASCO DA GAMA X JOÃO TELES,IWU7G25,TOYOTA,ETIOS SEDAN,2015-12-31,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
187,2020-03-12 01:58:27.228285,2681,CARAZINHO X PROTÁSIO ALVES,IYT3915,VW,VOYAGE,2018-10-10,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
188,2020-03-12 01:58:27.228285,1365,,IZD8H95,TOYOTA,ETIOS,2019-02-22,2019,ÁLCOOL/GASOLINA,1,1,0,0
189,2020-03-12 01:58:27.228285,1294,RODOVIÁRIA,IXG1380,CHEVROLET,SPIN,2016-05-17,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
190,2020-03-12 01:58:27.228285,4195,,IZE6A30,VW,VOYAGE,2019-02-19,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
191,2020-03-12 01:58:27.228285,4131,BARRA SHOPPING SUL,IZU0B84,NISSAN,KICKS,2019-11-20,2019,ÁLCOOL/GASOLINA,1,1,0,0
192,2020-03-12 01:58:27.228285,4928,HOSPITAL SANTA CASA (ÁREA INTERNA),IZP3E68,VW,VOYAGE,2019-09-11,2019,ÁLCOOL/GASOLINA,1,1,0,0
193,2020-03-12 01:58:27.228285,1504,,IWU9436,VW,VOYAGE,2015-10-04,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
194,2020-03-12 01:58:27.228285,3612,RODOVIÁRIA,IXK4442,CHEVROLET,SPIN,2016-08-25,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
195,2020-03-12 01:58:27.228285,1483,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IWS7441,VW,VOYAGE,2015-08-18,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
196,2020-03-12 01:58:27.228285,1302,BIG SHOP (SERTÓRIO),IWG8750,CHEVROLET,COBALT,2015-01-19,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
197,2020-03-12 01:58:27.228285,1441,RODOVIÁRIA,IVQ0144,CHEVROLET,SPIN,2014-06-17,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
198,2020-03-12 01:58:27.228285,1976,HOTEL LANCASTER,IZO6J56,NISSAN,KICKS,2019-09-05,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
199,2020-03-12 01:58:27.228285,1986,,IZR7G26,CHEVROLET,COBALT,2019-10-31,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
200,2020-03-12 01:58:27.228285,4748,RODOVIÁRIA,IZE9C49,NISSAN,VERSA,2019-02-25,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
201,2020-03-12 01:58:27.228285,3616,,IYP2817,VW,VOYAGE,2018-06-25,2018,ÁLCOOL/GASOLINA,1,1,0,0
202,2020-03-12 01:58:27.228285,1678,TRIBUNAL DE JUSTIÇA ESTADUAL,IZK5C61,CHEVROLET,PRISMA,2019-06-19,2019,ÁLCOOL/GASOLINA,1,1,0,0
203,2020-03-12 01:58:27.228285,1092,BOURBON COUNTRY,IZR6G13,VW,VOYAGE,2019-10-08,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
204,2020-03-12 01:58:27.228285,2289,JOÃO ABOTT X PROTÁSIO ALVES,IWD7861,FIAT,SIENA,2014-12-12,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
205,2020-03-12 01:58:27.228285,4101,,IYZ4E34,VW,VOYAGE,2018-12-20,2018,ÁLCOOL/GASOLINA,1,1,0,0
206,2020-03-12 01:58:27.228285,1865,SÃO LUIZ X IPIRANGA,IWX2217,FIAT,SIENA,2015-11-11,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
207,2020-03-12 01:58:27.228285,1936,,ISC4691,FIAT,SIENA,2011-07-23,2011,ÁLCOOL/GASOLINA/GNV,1,1,1,0
208,2020-03-12 01:58:27.228285,3419,,IWV8189,FIAT,SIENA,2015-10-16,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
209,2020-03-12 01:58:27.228285,2281,QUINTINO BOCAIÚVA,IYW7611,FIAT,CRONOS,2018-11-07,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
210,2020-03-12 01:58:27.228285,3857,POSTO GLÓRIA,IYR7566,FIAT,SIENA,2018-08-14,2018,ÁLCOOL/GASOLINA,1,1,0,0
211,2020-03-12 01:58:27.228285,4119,RODOVIÁRIA,IYY0348,CHEVROLET,CRUZE,2018-11-30,2018,ÁLCOOL/GASOLINA,1,1,0,0
212,2020-03-12 01:58:27.228285,4260,SÃO LUIZ X IPIRANGA,IXW6760,TOYOTA,COROLLA,2017-06-09,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
213,2020-03-12 01:58:27.228285,1420,RODOVIÁRIA,IYR5575,FIAT,SIENA,2018-08-07,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
214,2020-03-12 01:58:27.228285,4857,BOURBON COUNTRY,IXE3461,FIAT,SIENA,2016-04-05,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
215,2020-03-12 01:58:27.228285,3555,BOTAFOGO X AZENHA,IZC6B02,CHEVROLET,SPIN,2018-12-07,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
216,2020-03-12 01:58:27.228285,3801,SÃO FRANCISCO X VICENTE DA FONTOURA,IYV6767,NISSAN,VERSA,2018-10-19,2018,ÁLCOOL/GASOLINA,1,1,0,0
217,2020-03-12 01:58:27.228285,2695,SHOPPING TOTAL (ÁREA INTERNA),IUV6883,VW,VOYAGE,2013-10-18,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
218,2020-03-12 01:58:27.228285,1652,RODOVIÁRIA,IZH3F61,NISSAN,VERSA,2019-04-17,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
219,2020-03-12 01:58:27.228285,2025,,IWL5116,VW,VOYAGE,2015-04-02,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
220,2020-03-12 01:58:27.228285,1959,24 DE OUTUBRO X HILÁRIO RIBEIRO,IWN3035,VW,VOYAGE,2015-05-07,2015,ÁLCOOL/GASOLINA,1,1,0,0
221,2020-03-12 01:58:27.228285,2328,,IXS8459,VW,VOYAGE,2017-03-09,2017,ÁLCOOL/GASOLINA,1,1,0,0
222,2020-03-12 01:58:27.228285,4126,CARREFOUR PASSO D'AREIA,IZQ5I73,VW,VIRTUS,2019-08-22,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
223,2020-03-12 01:58:27.228285,2361,PRAÇA GUIA LOPES (TERESÓPOLIS - FIM DA LINHA),IYV5615,TOYOTA,ETIOS SEDAN,2018-10-18,2018,ÁLCOOL/GASOLINA,1,1,0,0
224,2020-03-12 01:58:27.228285,2803,AEROPORTO SALGADO FILHO,IXT5936,CHEVROLET,SPIN,2017-03-28,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
225,2020-03-12 01:58:27.228285,3470,TRT PRAIA DE BELAS,IZJ3J84,VW,VIRTUS,2019-05-24,2019,ÁLCOOL/GASOLINA,1,1,0,0
226,2020-03-12 01:58:27.228285,1144,,IZR4J67,TOYOTA,YARIS SEDAN,2019-10-23,2019,ÁLCOOL/GASOLINA,1,1,0,0
227,2020-03-12 01:58:27.228285,2413,SHOPPING CENTER IGUATEMI II,ITA7560,CHEVROLET,COBALT,2012-04-29,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
228,2020-03-12 01:58:27.228285,2507,BIG SHOP (SERTÓRIO),IZR5H68,CHEVROLET,COBALT,2019-10-28,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
229,2020-03-12 01:58:27.228285,3237,ZAFFARI HIGIENÓPOLIS,IZR9D56,VW,VIRTUS,2019-10-31,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
230,2020-03-12 01:58:27.228285,2088,BOURBON COUNTRY,IZP3C16,CHEVROLET,COBALT,2019-09-11,2019,ÁLCOOL/GASOLINA,1,1,0,0
231,2020-03-12 01:58:27.228285,4939,CARREFOUR,IXN2031,TOYOTA,ETIOS SEDAN,2016-10-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
232,2020-03-12 01:58:27.228285,4835,AEROPORTO SALGADO FILHO,IYC2859,CHEVROLET,COBALT,2017-10-03,2017,ÁLCOOL/GASOLINA,1,1,0,0
233,2020-03-12 01:58:27.228285,1579,RODOVIÁRIA,IXG4660,FORD,KA SEDAN,2016-05-24,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
234,2020-03-12 01:58:27.228285,4919,AEROPORTO SALGADO FILHO,IYH2530,CHEVROLET,SPIN,2018-01-08,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
235,2020-03-12 01:58:27.228285,4695,CONDOMÍNIO JARDIM AMÉRICA,IYM4334,CHEVROLET,COBALT,2018-04-24,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
236,2020-03-12 01:58:27.228285,4371,,IWT1495,TOYOTA,ETIOS,2015-08-27,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
237,2020-03-12 01:58:27.228285,2188,CAPITÓLIO,IXW9023,VW,VOYAGE,2017-06-14,2017,ÁLCOOL/GASOLINA,1,1,0,0
238,2020-03-12 01:58:27.228285,2572,,IZI4E82,CHEVROLET,SPIN,2019-05-14,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
239,2020-03-12 01:58:27.228285,1256,SÃO FRANCISCO X VICENTE DA FONTOURA,IYN3909,NISSAN,VERSA,2018-05-11,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
240,2020-03-12 01:58:27.228285,1885,ADELINO F. JARDIM X MARTIM F. BERTA,IZW7C10,VW,VOYAGE,2020-02-07,2020,ÁLCOOL/GASOLINA,1,1,0,0
241,2020-03-12 01:58:27.228285,2628,,IXD1156,CHEVROLET,PRISMA,2016-03-09,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
242,2020-03-12 01:58:27.228285,1820,HOSPITAL DE CLÍNICAS,IVK3177,CHEVROLET,SPIN,2014-04-04,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
243,2020-03-12 01:58:27.228285,3354,CAPITÓLIO,IZH0D89,VW,VIRTUS,2019-04-08,2019,ÁLCOOL/GASOLINA,1,1,0,0
244,2020-03-12 01:58:27.228285,1285,MARIANTE X MOSTARDEIRO,IYS7752,VW,VIRTUS,2018-08-31,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
245,2020-03-12 01:58:27.228285,2636,SHOPPING TOTAL (ÁREA INTERNA),IXR8797,CHEVROLET,SPIN,2017-02-13,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
246,2020-03-12 01:58:27.228285,1954,CARAZINHO X PROTÁSIO ALVES,IYM6628,VW,VOYAGE,2018-04-27,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
247,2020-03-12 01:58:27.228285,1360,RODOVIÁRIA,IUR4818,TOYOTA,ETIOS,2013-09-03,2013,ÁLCOOL/GASOLINA,1,1,0,0
248,2020-03-12 01:58:27.228285,2861,CAPITÓLIO,IXD6785,CHEVROLET,PRISMA,2016-03-21,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
249,2020-03-12 01:58:27.228285,2277,HOTEL SAVOY,IVH9337,VW,VOYAGE,2014-03-12,2014,ÁLCOOL/GASOLINA,1,1,0,0
250,2020-03-12 01:58:27.228285,3267,,IZA8I50,FIAT,WEEKEND,2019-01-11,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
251,2020-03-12 01:58:27.228285,1771,MADRE ANA X OSCAR PEREIRA,IYV7059,VW,VOYAGE,2018-10-19,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
252,2020-03-12 01:58:27.228285,2488,,IZI4D38,TOYOTA,ETIOS SEDAN,2019-05-10,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
253,2020-03-12 01:58:27.228285,2849,BARRA SHOPPING SUL,IXD9650,CHEVROLET,PRISMA,2016-03-28,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
254,2020-03-12 01:58:27.228285,2527,MADRE ANA X OSCAR PEREIRA,IXB0291,VW,VOYAGE,2016-01-19,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
255,2020-03-12 01:58:27.228285,1890,HOTEL TULIP INN,IYW1134,TOYOTA,ETIOS SEDAN,2018-10-26,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
256,2020-03-12 01:58:27.228285,1511,SÃO PEDRO X PRESIDENTE ROOSEVELT,IXG6696,VW,VOYAGE,2016-05-31,2016,ÁLCOOL/GASOLINA,1,1,0,0
257,2020-03-12 01:58:27.228285,2476,,IVE1576,VW,VOYAGE,2014-01-11,2013,ÁLCOOL/GASOLINA,1,1,0,0
258,2020-03-12 01:58:27.228285,1932,HOTEL EVEREST,IVR9023,CHEVROLET,PRISMA,2014-07-15,2014,ÁLCOOL/GASOLINA,1,1,0,0
259,2020-03-12 01:58:27.228285,1790,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IYQ4315,NISSAN,VERSA,2018-07-17,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
260,2020-03-12 01:58:27.228285,3201,,IYZ7J11,VW,VOYAGE,2018-12-21,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
261,2020-03-12 01:58:27.228285,3851,ZAFFARI HIGIENÓPOLIS,ITU2408,CHEVROLET,PRISMA,2012-11-30,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
262,2020-03-12 01:58:27.228285,4895,,IWK2673,VW,VOYAGE,2015-03-15,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
263,2020-03-12 01:58:27.228285,3500,HOTEL LANCASTER,IVM1636,CHEVROLET,COBALT,2014-05-08,2014,ÁLCOOL/GASOLINA,1,1,0,0
264,2020-03-12 01:58:27.228285,2607,TRIBUNAL DE JUSTIÇA ESTADUAL,IWB6528,VW,VOYAGE,2014-11-24,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
265,2020-03-12 01:58:27.228285,3615,CAPITÓLIO,IXA7936,TOYOTA,ETIOS SEDAN,2016-01-13,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
266,2020-03-12 01:58:27.228285,3711,,IXQ5150,TOYOTA,ETIOS SEDAN,2016-01-09,2016,ÁLCOOL/GASOLINA,1,1,0,0
267,2020-03-12 01:58:27.228285,4161,LAGEADO / NACIONAL,IZL3J77,NISSAN,VERSA,2019-06-21,2019,ÁLCOOL/GASOLINA,1,1,0,0
268,2020-03-12 01:58:27.228285,1500,,IZW6B25,VW,VIRTUS,2020-02-05,2019,ÁLCOOL/GASOLINA/GNV,1,1,1,0
269,2020-03-12 01:58:27.228285,2076,RODOVIÁRIA,IXY1512,VW,VOYAGE,2017-07-07,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
270,2020-03-12 01:58:27.228285,4324,,IWM6098,VW,VOYAGE,2015-04-25,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
271,2020-03-12 01:58:27.228285,4758,RODOVIÁRIA,IYF4615,CHEVROLET,SPIN,2017-12-05,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
272,2020-03-12 01:58:27.228285,1703,HOSPITAL NOSSA SENHORA DA CONCEIÇÃO,IYZ0694,VW,VOYAGE,2018-12-14,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
273,2020-03-12 01:58:27.228285,3175,,IYJ4715,TOYOTA,ETIOS SEDAN,2018-02-26,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
274,2020-03-12 01:58:27.228285,1674,,IZB6J92,VW,VOYAGE,2019-01-25,2018,ÁLCOOL/GASOLINA,1,1,0,0
275,2020-03-12 01:58:27.228285,1772,BOURBON COUNTRY,IVS6085,CHEVROLET,PRISMA,2014-07-25,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
276,2020-03-12 01:58:27.228285,4862,SERTÓRIO X PRESIDENTE ROOSEVELT,IQU9144,GM,CORSA SEDAN,2010-05-26,2010,ÁLCOOL/GASOLINA,1,1,0,0
277,2020-03-12 01:58:27.228285,4425,,IXG7052,VW,VOYAGE,2016-05-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
278,2020-03-12 01:58:27.228285,1496,JOSÉ DE ALENCAR X GONÇALVES DIAS,IWQ9755,TOYOTA,ETIOS,2015-07-16,2015,ÁLCOOL/GASOLINA,1,1,0,0
279,2020-03-12 01:58:27.228285,2673,AEROPORTO SALGADO FILHO,IYU0427,TOYOTA,ETIOS SEDAN,2018-09-21,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
280,2020-03-12 01:58:27.228285,2483,,IYG2634,CHEVROLET,COBALT,2017-12-19,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
281,2020-03-12 01:58:27.228285,2950,,IYB2877,VW,VOYAGE,2017-12-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
282,2020-03-12 01:58:27.228285,5091,LAGEADO / NACIONAL,IXW6782,CHEVROLET,SPIN,2017-06-09,2017,ÁLCOOL/GASOLINA,1,1,0,0
283,2020-03-12 01:58:27.228285,1808,RODOVIÁRIA,IWP8178,FIAT,SIENA,2015-12-31,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
284,2020-03-12 01:58:27.228285,1672,,IVP9142,FIAT,SIENA,2014-06-14,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
285,2020-03-12 01:58:27.228285,2604,,IVP8592,FIAT,SIENA,2014-06-16,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
286,2020-03-12 01:58:27.228285,3146,,ITV6680,FIAT,SIENA,2012-12-13,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
287,2020-03-12 01:58:27.228285,1098,,IVY8662,CHEVROLET,PRISMA,2014-10-17,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
288,2020-03-12 01:58:27.228285,3425,,IWV6A94,VW,VOYAGE,2015-10-09,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
289,2020-03-12 01:58:27.228285,5029,AEROPORTO SALGADO FILHO,IXQ0134,CHEVROLET,SPIN,2016-12-28,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
290,2020-03-12 01:58:27.228285,4389,BOURBON COUNTRY,IWE6178,VW,VOYAGE,2014-12-18,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
291,2020-03-12 01:58:27.228285,4718,HOSPITAL ERNESTO DORNELLES,IYC2353,VW,VOYAGE,2017-10-02,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
292,2020-03-12 01:58:27.228285,4040,SANTA CECÍLIA X  IPIRANGA (ZAFFARI),IWF3208,FIAT,SIENA,2014-12-25,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
293,2020-03-12 01:58:27.228285,4129,,IXV2G91,FIAT,SIENA,2017-03-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
294,2020-03-12 01:58:27.228285,3617,RAMALHETE X TENENTE ALPOIN,IYR2420,FIAT,SIENA,2018-08-01,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
295,2020-03-12 01:58:27.228285,1272,RODOVIÁRIA,IVH2095,FIAT,SIENA,2014-02-21,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
296,2020-03-12 01:58:27.228285,3068,,IUS8298,FIAT,SIENA,2013-09-24,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
297,2020-03-12 01:58:27.228285,2480,,ITZ5823,FIAT,SIENA,2013-01-29,2012,ÁLCOOL/GASOLINA/GNV,1,1,1,0
298,2020-03-12 01:58:27.228285,2236,,IXL8147,CHEVROLET,SPIN,2016-09-29,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
299,2020-03-12 01:58:27.228285,3966,,IYB6832,VW,VOYAGE,2017-12-31,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
300,2020-03-12 01:58:27.228285,1225,MOINHOS SHOPPING,IYP1366,VW,VOYAGE,2018-06-20,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
301,2020-03-12 01:58:27.228285,1991,ANITA GARIBALDI X FABIO N BARROS,IXG2573,TOYOTA,ETIOS SEDAN,2016-05-21,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
302,2020-03-12 01:58:27.228285,2605,,IZI9C66,RENAULT,LOGAN,2019-05-24,2019,ÁLCOOL/GASOLINA,1,1,0,0
303,2020-03-12 01:58:27.228285,4340,ISMAEL CHAVES BARCELOS C/ BORGES DE MEDEIROS,IWO5192,VW,VOYAGE,2015-05-29,2015,ÁLCOOL/GASOLINA/GNV,1,1,1,0
304,2020-03-12 01:58:27.228285,3048,CAVALHADA/OTTO,HJB2537,GM,CLASSIC,2010-05-28,2008,ÁLCOOL/GASOLINA,1,1,0,0
305,2020-03-12 01:58:27.228285,4141,MONTE CRISTO X RODRIGUES DA FONSECA,IWR3385,VW,VOYAGE,2015-07-23,2015,ÁLCOOL/GASOLINA,1,1,0,0
306,2020-03-12 01:58:27.228285,1220,,IVK6565,CHEVROLET,COBALT,2014-04-11,2014,ÁLCOOL/GASOLINA/GNV,1,1,1,0
307,2020-03-12 01:58:27.228285,1574,JERÔNIMO DE ORNELAS X JACINTO GOMES,IXN1989,TOYOTA,ETIOS SEDAN,2016-10-31,2016,ÁLCOOL/GASOLINA/GNV,1,1,1,0
308,2020-03-12 01:58:27.228285,3566,,IYB2122,VW,VOYAGE,2014-12-31,2017,ÁLCOOL/GASOLINA,1,1,0,0
309,2020-03-12 01:58:27.228285,4549,BOURBON COUNTRY,IZA5F63,CHEVROLET,SPIN,2019-01-04,2018,ÁLCOOL/GASOLINA/GNV,1,1,1,0
310,2020-03-12 01:58:27.228285,2878,AEROPORTO SALGADO FILHO,IUD1333,CHEVROLET,SPIN,2013-03-16,2013,ÁLCOOL/GASOLINA/GNV,1,1,1,0
311,2020-03-12 01:58:27.228285,4199,MARILAND X 24 DE OUTUBRO,IVS3824,VW,VOYAGE,2014-08-12,2014,ÁLCOOL/GASOLINA,1,1,0,0
312,2020-03-12 01:58:27.228285,1362,JOÃO ABOTT X PROTÁSIO ALVES,IYG1278,TOYOTA,ETIOS SEDAN,2017-12-15,2017,ÁLCOOL/GASOLINA/GNV,1,1,1,0
